pattern_id	arg1	arg2	arg3
causal-collection-v2	nociceptive_afferent_activity	sympathetic_tone	
causal-collection-v2	norepinephrine	beta_cell_insulin_secretion	
causal-collection-v2	norepinephrine	epinephrine	
causal-collection-v2	norepinephrine	erythropoietin	
causal-collection-v2	norepinephrine	gnrh	
causal-collection-v2	norepinephrine	heart_rate	
causal-collection-v2	norepinephrine	metabolic_heat_production	
causal-collection-v2	norepinephrine	plasma_free_fatty_acids	
causal-collection-v2	norepinephrine	pulmonary_vascular_resistance	
causal-collection-v2	norepinephrine	pupil_diameter	
causal-collection-v2	norepinephrine	total_peripheral_resistance	
causal-collection-v2	nsdhl_activity	hepatic_cholesterol_synthesis	
causal-collection-v2	nsdhl_activity	plasma_methylsterol	
causal-collection-v2	nsdhl_activity	plasma_monomethylsterol	
causal-collection-v2	nuclear_srebp2_activity	hepatic_ldl_receptor_activity	
causal-collection-v2	nuclear_srebp2_activity	pcsk9_concentration	
causal-collection-v2	o2_transfer_rate	arterial_po2	
causal-collection-v2	oas_activity	oligoadenylate_25_concentration	
causal-collection-v2	ocrl1_activity	renal_calcium_reabsorption	
causal-collection-v2	octn2_activity	hepatic_carnitine	
causal-collection-v2	octn2_activity	hepatic_ketogenesis	
causal-collection-v2	octn2_activity	muscle_carnitine	
causal-collection-v2	octn2_activity	plasma_carnitine	
causal-collection-v2	oligoadenylate_25_concentration	rnasel_activity	
causal-collection-v2	opioid_concentration	gnrh	
causal-collection-v2	ornithine_aminotransferase_activity	csf_alpha_ketoglutarate	
causal-collection-v2	ornithine_aminotransferase_activity	csf_ornithine	
causal-collection-v2	osteoblast_activity	bone_mass	
causal-collection-v2	osteoblast_activity	osteoblast_opg	
causal-collection-v2	osteoblast_activity	plasma_pinp	
causal-collection-v2	osteoblast_activity	tissue_nonspecific_alp_activity	
causal-collection-v2	osteoblast_opg	osteoclast_activity	
causal-collection-v2	osteoblast_rankl	osteoclast_activity	
causal-collection-v2	osteoclast_activity	bone_mass	
causal-collection-v2	osteoclast_activity	osteoblast_activity	
causal-collection-v2	osteoclast_activity	plasma_calcium	
causal-collection-v2	osteoclast_activity	plasma_hydroxyproline	
causal-collection-v2	osteoclast_activity	plasma_phosphate	
causal-collection-v2	osteoclast_activity	urinary_galactosyl_hydroxylysine	
causal-collection-v2	osteoclast_activity	urinary_pyridinoline	
causal-collection-v2	osteocyte_sclerostin	osteoblast_activity	
causal-collection-v2	osteocyte_sclerostin	osteoblast_rankl	
causal-collection-v2	otc_activity	csf_glutamine	
causal-collection-v2	otc_activity	plasma_citrulline	
causal-collection-v2	oxoprolinase_activity	plasma_5_oxoproline	
causal-collection-v2	oxoprolinase_activity	urinary_pyroglutamate	
causal-collection-v2	oxygen_delivery	muscle_tissue_oxygen	
causal-collection-v2	oxygen_delivery	renal_tissue_oxygenation	
causal-collection-v2	oxygen_delivery	tissue_o2_extraction	
causal-collection-v2	p5c_dehydrogenase_activity	aadc_activity	
causal-collection-v2	p5c_dehydrogenase_activity	plasma_proline	
causal-collection-v2	p5c_dehydrogenase_activity	plasma_pyrroline_5_carboxylate	
causal-collection-v2	paf_acetylhydrolase_activity	plasma_lysophosphatidylcholine	
causal-collection-v2	paf_acetylhydrolase_activity	plasma_paf	
causal-collection-v2	pah_activity	plasma_catecholamines	
causal-collection-v2	pah_activity	urinary_phenylpyruvate	
causal-collection-v2	pah_enzyme_activity	csf_phenylalanine	
causal-collection-v2	pah_enzyme_activity	plasma_phenylalanine	
causal-collection-v2	pah_enzyme_activity	plasma_tyrosine	
causal-collection-v2	pancreatic_amylase_activity	plasma_amylase	
causal-collection-v2	pancreatic_bicarbonate_secretion	duodenal_chyme_acidity	
causal-collection-v2	pancreatic_enzyme_secretion	trypsin_activity	
causal-collection-v2	pancreatic_lipase_activity	duodenal_lipase_activity	
causal-collection-v2	pancreatic_vagal_tone	plasma_glucagon	
causal-collection-v2	pancreatic_vagal_tone	plasma_insulin	
causal-collection-v2	parasympathetic_tone	av_conduction_velocity	
causal-collection-v2	parasympathetic_tone	gi_parasympathetic_tone	
causal-collection-v2	parasympathetic_tone	heart_rate	
causal-collection-v2	parasympathetic_tone	myocardial_contractility	
causal-collection-v2	parasympathetic_tone	sa_node_automaticity	
causal-collection-v2	parietal_cell_intrinsic_factor_secretion	intestinal_b12_absorption	
causal-collection-v2	pcsk9_concentration	hepatic_ldl_receptor_activity	
causal-collection-v2	pde_activity	camp_level	
causal-collection-v2	pdh_complex_activity	csf_alanine	
causal-collection-v2	pdh_complex_activity	csf_lactate	
causal-collection-v2	pdh_complex_activity	plasma_lactate	
causal-collection-v2	pendrin_activity	tpo_nis_organification_capacity	
causal-collection-v2	pepck1_expression	hepatic_glucose_production	
causal-collection-v2	pepck_activity	plasma_glucose	
causal-collection-v2	peripheral_glucose_uptake	plasma_glucose	
causal-collection-v2	phex_endopeptidase_activity	fgf23	
causal-collection-v2	phosphofructokinase_activity	sarcolemmal_permeability	
causal-collection-v2	phosphoglycerate_dehydrogenase_activity	csf_serine	
causal-collection-v2	phosphoglycerate_dehydrogenase_activity	plasma_glycine	
causal-collection-v2	phosphoglycerate_dehydrogenase_activity	plasma_serine	
causal-collection-v2	phosphoglycerate_kinase_activity	sarcolemmal_permeability	
causal-collection-v2	phosphoglycerate_mutase_activity	sarcolemmal_permeability	
causal-collection-v2	phospholamban_level	serca_uptake_rate	
causal-collection-v2	phosphomannomutase_activity	antithrombin	
causal-collection-v2	phosphomannomutase_activity	plasma_transferrin_glycoform_ratio	
causal-collection-v2	phosphomannose_isomerase_activity	plasma_mannose	
causal-collection-v2	phosphomannose_isomerase_activity	plasma_transferrin_glycoform_ratio	
causal-collection-v2	phosphorylase_kinase_activity	glycogen_phosphorylase_activity	
causal-collection-v2	phosphorylase_kinase_activity	myophosphorylase_activity	
causal-collection-v2	phosphoserine_phosphatase_activity	plasma_phosphoserine	
causal-collection-v2	phosphoserine_phosphatase_activity	plasma_serine	
causal-collection-v2	phosphoserine_phosphatase_activity	urinary_phosphoserine	
causal-collection-v2	phytanoyl_coa_hydroxylase_activity	plasma_phytanic_acid	
causal-collection-v2	pi3k_akt_activity	glut4_membrane_translocation	
causal-collection-v2	pi3k_akt_activity	irs1_signaling	
causal-collection-v2	pi3k_akt_activity	muscle_protein_synthesis_rate	
causal-collection-v2	pipox_activity	urinary_pipecolic_acid	
causal-collection-v2	pituitary_acth_secretion	acth	
causal-collection-v2	pituitary_activin	pituitary_fsh_secretion	
causal-collection-v2	pituitary_follistatin	pituitary_activin	
causal-collection-v2	pituitary_fsh_secretion	fsh	
causal-collection-v2	pituitary_gh	bone_mineral_density	
causal-collection-v2	pituitary_gh	c_reactive_protein	
causal-collection-v2	pituitary_gh	cortisol	
causal-collection-v2	pituitary_gh	hdl_cholesterol	
causal-collection-v2	pituitary_gh	hepatic_glucose_production	
causal-collection-v2	pituitary_gh	hepatic_igf1	
causal-collection-v2	pituitary_gh	ldl_cholesterol	
causal-collection-v2	pituitary_gh	lean_body_mass	
causal-collection-v2	pituitary_gh	linear_growth_velocity	
causal-collection-v2	pituitary_gh	lipolysis_rate	
causal-collection-v2	pituitary_gh	metabolic_rate	
causal-collection-v2	pituitary_gh	peripheral_glucose_uptake	
causal-collection-v2	pituitary_gh	plasma_igfals	
causal-collection-v2	pituitary_gh	plasma_igfbp3	
causal-collection-v2	pituitary_gh	somatostatin	
causal-collection-v2	pituitary_gh_secretion	pituitary_gh	
causal-collection-v2	pituitary_lh_secretion	lh	
causal-collection-v2	pituitary_prolactin_secretion	plasma_prolactin	
causal-collection-v2	pituitary_tsh_secretion	tsh	
causal-collection-v2	pka_activity	adipose_hsl_activity	
causal-collection-v2	pka_activity	cardiac_output	
causal-collection-v2	pka_activity	heart_rate	
causal-collection-v2	plasma_11_deoxycorticosterone	mean_arterial_pressure	
causal-collection-v2	plasma_11_deoxycorticosterone	renin	
causal-collection-v2	plasma_11_deoxycortisol	cortisol	
causal-collection-v2	plasma_17_hydroxypregnenolone	plasma_17ohp	
causal-collection-v2	plasma_17_hydroxypregnenolone	plasma_dhea	
causal-collection-v2	plasma_17ohp	plasma_11_deoxycortisol	
causal-collection-v2	plasma_17ohp	plasma_androstenedione	
causal-collection-v2	plasma_2_aminoadipate	beta_cell_insulin_secretion	
causal-collection-v2	plasma_2_hydroxybutyrate	urinary_2_hydroxybutyric_acid	
causal-collection-v2	plasma_3_ketoacyl_coa_thiolase	hepatic_ketogenesis	
causal-collection-v2	plasma_5_methyltetrahydrofolate	erythroblast_proliferation	
causal-collection-v2	plasma_7_dehydrocholesterol	plasma_total_cholesterol	
causal-collection-v2	plasma_ace	angiotensin_II	
causal-collection-v2	plasma_ace	plasma_bradykinin	
causal-collection-v2	plasma_acetaldehyde	plasma_lactate	
causal-collection-v2	plasma_activin	pituitary_fsh_secretion	
causal-collection-v2	plasma_adiponectin	peripheral_glucose_uptake	
causal-collection-v2	plasma_albumin	blood_colloidal_osmotic_pressure	
causal-collection-v2	plasma_albumin	csf_albumin	
causal-collection-v2	plasma_albumin	csf_protein	
causal-collection-v2	plasma_albumin	plasma_oncotic_pressure	
causal-collection-v2	plasma_albumin	plasma_unconjugated_bilirubin	
causal-collection-v2	plasma_albumin	plasma_volume	
causal-collection-v2	plasma_allergen_specific_ige	mast_cell_degranulation	
causal-collection-v2	plasma_allergen_specific_ige	plasma_histamine	
causal-collection-v2	plasma_allergen_specific_ige	plasma_serotonin	
causal-collection-v2	plasma_alpha1_antitrypsin	trypsin_activity	
causal-collection-v2	plasma_alpha_globulin	plasma_globulin	
causal-collection-v2	plasma_alpha_ketoglutarate	urinary_ketoacids	
causal-collection-v2	plasma_alt	plasma_transaminases	
causal-collection-v2	plasma_amino_acids	alpha_cell_glucagon_secretion	
causal-collection-v2	plasma_amino_acids	plasma_glucagon	
causal-collection-v2	plasma_amino_acids	plasma_insulin	
causal-collection-v2	plasma_ammonia	hepatic_urea_synthesis	
causal-collection-v2	plasma_ammonia	plasma_glutamine	
causal-collection-v2	plasma_amylin	food_intake	
causal-collection-v2	plasma_anandamide	vascular_smooth_muscle_tone	
causal-collection-v2	plasma_androstenedione	plasma_estrone	
causal-collection-v2	plasma_androstenedione	testosterone	
causal-collection-v2	plasma_apolipoprotein_a4	plasma_chylomicron	
causal-collection-v2	plasma_apolipoprotein_b	csf_apolipoprotein_b	
causal-collection-v2	plasma_apolipoprotein_c2	lipoprotein_lipase_activity	
causal-collection-v2	plasma_apolipoprotein_c3	lipoprotein_lipase_activity	
causal-collection-v2	plasma_arachidonic_acid	plasma_mead_acid	
causal-collection-v2	plasma_arginine	endothelial_no_production	
causal-collection-v2	plasma_aspartate	plasma_n_acetylaspartate	
causal-collection-v2	plasma_ast	plasma_transaminases	
causal-collection-v2	plasma_beta_aminoisobutyrate	resting_energy_expenditure	
causal-collection-v2	plasma_beta_hcg	estradiol	
causal-collection-v2	plasma_beta_hcg	progesterone	
causal-collection-v2	plasma_beta_hcg	testosterone	
causal-collection-v2	plasma_bicarbonate	blood_base_excess	
causal-collection-v2	plasma_bicarbonate	urine_bicarbonate	
causal-collection-v2	plasma_bile_acids	fxr_activity	
causal-collection-v2	plasma_bile_acids	plasma_ggt	
causal-collection-v2	plasma_biliverdin	urinary_biliverdin	
causal-collection-v2	plasma_biotin	pyruvate_carboxylase_activity	
causal-collection-v2	plasma_bradykinin	capillary_permeability	
causal-collection-v2	plasma_bradykinin	endothelial_no_production	
causal-collection-v2	plasma_bradykinin	total_peripheral_resistance	
causal-collection-v2	plasma_branched_chain_amino_acids	mtor_activity	
causal-collection-v2	plasma_branched_chain_amino_acids	muscle_protein_synthesis_rate	
causal-collection-v2	plasma_calcitonin	osteoclast_activity	
causal-collection-v2	plasma_calcitonin	plasma_calcium	
causal-collection-v2	plasma_calcitonin	urinary_calcium	
causal-collection-v2	plasma_calcium	casr_activity	
causal-collection-v2	plasma_calcium	myocardial_contractility	
causal-collection-v2	plasma_calcium	parafollicular_cell_calcitonin_secretion	
causal-collection-v2	plasma_calcium	parathyroid_chief_cell_proliferation	
causal-collection-v2	plasma_calcium	parathyroid_chief_pth_secretion	
causal-collection-v2	plasma_calcium	plasma_calcitonin	
causal-collection-v2	plasma_calcium	proximal_tubule_calcitriol_production	
causal-collection-v2	plasma_calcium	pth	
causal-collection-v2	plasma_calcium	urinary_calcium	
causal-collection-v2	plasma_carnosine	plasma_histidine	
causal-collection-v2	plasma_catecholamines	av_conduction_velocity	
causal-collection-v2	plasma_catecholamines	heart_rate	
causal-collection-v2	plasma_catecholamines	mean_arterial_pressure	
causal-collection-v2	plasma_catecholamines	myocardial_contractility	
causal-collection-v2	plasma_cck	fecal_pancreatic_elastase	
causal-collection-v2	plasma_cck	food_intake	
causal-collection-v2	plasma_cck	gallbladder_bile_secretion	
causal-collection-v2	plasma_cck	pancreatic_enzyme_secretion	
causal-collection-v2	plasma_cck	plasma_pancreatic_lipase	
causal-collection-v2	plasma_cd46	gfr	
causal-collection-v2	plasma_ceruloplasmin	plasma_copper	
causal-collection-v2	plasma_ceruloplasmin	plasma_iron	
causal-collection-v2	plasma_cfhr1	gfr	
causal-collection-v2	plasma_chloride	plasma_bicarbonate	
causal-collection-v2	plasma_chloride	serum_anion_gap	
causal-collection-v2	plasma_chloride	urinary_chloride	
causal-collection-v2	plasma_cholecystokinin	gallbladder_bile_secretion	
causal-collection-v2	plasma_cholesterol_sulfate	hepatic_cholesterol_synthesis	
causal-collection-v2	plasma_cholinesterase_activity	ghrelin	
causal-collection-v2	plasma_ck_mb	plasma_creatine_kinase	
causal-collection-v2	plasma_copper	plasma_ceruloplasmin	
causal-collection-v2	plasma_copper	urinary_copper	
causal-collection-v2	plasma_creatine	plasma_creatinine	
causal-collection-v2	plasma_creatine	urinary_creatine	
causal-collection-v2	plasma_deoxycorticosterone	mean_arterial_pressure	
causal-collection-v2	plasma_deoxycorticosterone	plasma_corticosterone	
causal-collection-v2	plasma_deoxycorticosterone	renin	
causal-collection-v2	plasma_dhea	plasma_androgen	
causal-collection-v2	plasma_dhea	plasma_androstenedione	
causal-collection-v2	plasma_dhea	sebaceous_gland_sebum_secretion_rate	
causal-collection-v2	plasma_dhea	testosterone	
causal-collection-v2	plasma_dihydrotestosterone	plasma_androgen	
causal-collection-v2	plasma_dihydrotestosterone	sebaceous_gland_sebum_secretion_rate	
causal-collection-v2	plasma_doc	aldosterone	
causal-collection-v2	plasma_doc	renin	
causal-collection-v2	plasma_dopa	synaptic_dopamine_concentration	
causal-collection-v2	plasma_epa	plasma_arachidonic_acid	
causal-collection-v2	plasma_estrone	estradiol	
causal-collection-v2	plasma_estrone	pituitary_fsh_secretion	
causal-collection-v2	plasma_estrone	pituitary_lh_secretion	
causal-collection-v2	plasma_ethanol	hepatic_gluconeogenesis	
causal-collection-v2	plasma_ethanol	plasma_acetaldehyde	
causal-collection-v2	plasma_ethanolamine	plasma_phosphoethanolamine	
causal-collection-v2	plasma_fgf21	hepatic_igf1	
causal-collection-v2	plasma_fibrinogen	erythrocyte_sedimentation_rate	
causal-collection-v2	plasma_fibrinogen	fibrin_clot	
causal-collection-v2	plasma_ficolin_3	macrophage_activation	
causal-collection-v2	plasma_folate	csf_folate	
causal-collection-v2	plasma_folate	plasma_5_methyltetrahydrofolate	
causal-collection-v2	plasma_folate	urinary_figlu	
causal-collection-v2	plasma_free_fatty_acids	hepatic_ketogenesis	
causal-collection-v2	plasma_free_fatty_acids	metabolic_heat_production	
causal-collection-v2	plasma_free_fatty_acids	pituitary_gh_secretion	
causal-collection-v2	plasma_free_fatty_acids	plasma_2_hydroxybutyrate	
causal-collection-v2	plasma_free_fatty_acids	plasma_acetylcarnitine	
causal-collection-v2	plasma_free_fatty_acids	plasma_insulin	
causal-collection-v2	plasma_free_fatty_acids	somatotroph_gh_secretion	
causal-collection-v2	plasma_free_fatty_acids	vldl_secretion	
causal-collection-v2	plasma_galactose	plasma_galactitol	
causal-collection-v2	plasma_galactose	urinary_galactitol	
causal-collection-v2	plasma_gdf15	food_intake	
causal-collection-v2	plasma_glucagon	adipose_hsl_activity	
causal-collection-v2	plasma_glucagon	hepatic_gluconeogenesis	
causal-collection-v2	plasma_glucagon	hepatic_glucose_production	
causal-collection-v2	plasma_glucagon	hepatic_glycogenolysis	
causal-collection-v2	plasma_glucagon	hepatic_ketogenesis	
causal-collection-v2	plasma_glucagon	myocardial_contractility	
causal-collection-v2	plasma_glucose	adipose_tissue_mass	
causal-collection-v2	plasma_glucose	alpha_cell_glucagon_secretion	
causal-collection-v2	plasma_glucose	beta_cell_insulin_secretion	
causal-collection-v2	plasma_glucose	csf_erythritol	
causal-collection-v2	plasma_glucose	hypothalamic_appetite_drive	
causal-collection-v2	plasma_glucose	pituitary_gh_secretion	
causal-collection-v2	plasma_glucose	plasma_anhydroglucitol	
causal-collection-v2	plasma_glucose	plasma_apolipoprotein_c3	
causal-collection-v2	plasma_glucose	plasma_glucagon	
causal-collection-v2	plasma_glucose	plasma_insulin	
causal-collection-v2	plasma_glucose	plasma_proinsulin	
causal-collection-v2	plasma_glucose	plasma_sorbitol	
causal-collection-v2	plasma_glucose	somatotroph_gh_secretion	
causal-collection-v2	plasma_glucose	urinary_glucose	
causal-collection-v2	plasma_heparin	antithrombin	
causal-collection-v2	plasma_hippuric_acid	urinary_hippuric_acid	
causal-collection-v2	plasma_histamine	bronchiole_smooth_muscle_tone	
causal-collection-v2	plasma_histamine	capillary_permeability	
causal-collection-v2	plasma_histamine	pulmonary_vascular_resistance	
causal-collection-v2	plasma_histamine	total_peripheral_resistance	
causal-collection-v2	plasma_histamine	urinary_histamine	
causal-collection-v2	plasma_histamine	urinary_n_methylhistamine	
causal-collection-v2	plasma_histidine	plasma_histamine	
causal-collection-v2	plasma_histidine	plasma_urocanic_acid	
causal-collection-v2	plasma_homocysteine	endothelial_no_production	
causal-collection-v2	plasma_homocysteine	plasma_methionine	
causal-collection-v2	plasma_ige	mast_cell_degranulation	
causal-collection-v2	plasma_ige	plasma_allergen_specific_ige	
causal-collection-v2	plasma_igg	plasma_precipitin	
causal-collection-v2	plasma_immunoglobulin	plasma_globulin	
causal-collection-v2	plasma_immunoglobulin	plasma_specific_antibody	
causal-collection-v2	plasma_insulin	adipose_hsl_activity	
causal-collection-v2	plasma_insulin	cellular_autophagy_rate	
causal-collection-v2	plasma_insulin	cellular_potassium_uptake	
causal-collection-v2	plasma_insulin	hepatic_cholesterol_synthesis	
causal-collection-v2	plasma_insulin	hepatic_gluconeogenesis	
causal-collection-v2	plasma_insulin	hepatic_glucose_production	
causal-collection-v2	plasma_insulin	hepatic_glycogen_synthase_activity	
causal-collection-v2	plasma_insulin	hepatic_glycogenolysis	
causal-collection-v2	plasma_insulin	hepatic_igf1	
causal-collection-v2	plasma_insulin	hepatic_ketogenesis	
causal-collection-v2	plasma_insulin	hepatic_lipogenesis	
causal-collection-v2	plasma_insulin	hypothalamic_appetite_drive	
causal-collection-v2	plasma_insulin	lipolysis_rate	
causal-collection-v2	plasma_insulin	lipoprotein_lipase_activity	
causal-collection-v2	plasma_insulin	muscle_glycogen_content	
causal-collection-v2	plasma_insulin	peripheral_glucose_uptake	
causal-collection-v2	plasma_insulin	plasma_amino_acids	
causal-collection-v2	plasma_insulin	plasma_apolipoprotein_c3	
causal-collection-v2	plasma_insulin	plasma_glucagon	
causal-collection-v2	plasma_insulin	plasma_igfbp1	
causal-collection-v2	plasma_insulin	plasma_potassium	
causal-collection-v2	plasma_insulin	plasma_shbg	
causal-collection-v2	plasma_insulin	testosterone	
causal-collection-v2	plasma_insulin	vldl_secretion	
causal-collection-v2	plasma_iodide	free_t4	
causal-collection-v2	plasma_iodide	plasma_t4	
causal-collection-v2	plasma_iron	ferritin_stores	
causal-collection-v2	plasma_iron	red_cell_mass	
causal-collection-v2	plasma_iron	total_iron_binding_capacity	
causal-collection-v2	plasma_iron	transferrin_saturation	
causal-collection-v2	plasma_ketone_bodies	arterial_ph	
causal-collection-v2	plasma_ketone_bodies	plasma_bicarbonate	
causal-collection-v2	plasma_ketone_bodies	serum_osmolal_gap	
causal-collection-v2	plasma_ketone_bodies	skeletal_muscle_protein_catabolism_rate	
causal-collection-v2	plasma_kininogen	plasma_bradykinin	
causal-collection-v2	plasma_kisspeptin	gnrh	
causal-collection-v2	plasma_lactate	hepatic_gluconeogenesis	
causal-collection-v2	plasma_leukotriene_c4	capillary_permeability	
causal-collection-v2	plasma_lysine	endothelial_no_production	
causal-collection-v2	plasma_magnesium	pth	
causal-collection-v2	plasma_magnesium	urinary_magnesium	
causal-collection-v2	plasma_manganese	csf_dopamine	
causal-collection-v2	plasma_manganese	urinary_manganese	
causal-collection-v2	plasma_mbl	macrophage_activation	
causal-collection-v2	plasma_melatonin	cortisol	
causal-collection-v2	plasma_melatonin	scn_output_rate	
causal-collection-v2	plasma_methionine	plasma_methionine_sulfoxide	
causal-collection-v2	plasma_methylcobalamin	erythroblast_proliferation	
causal-collection-v2	plasma_motilin	gi_tract_motility	
causal-collection-v2	plasma_motilin	small_intestine_motility	
causal-collection-v2	plasma_myostatin	lean_body_mass	
causal-collection-v2	plasma_myristic_acid	ldl_cholesterol	
causal-collection-v2	plasma_nonceruloplasmin_copper	urinary_copper	
causal-collection-v2	plasma_oleylethanolamide	food_intake	
causal-collection-v2	plasma_osmolality	adh	
causal-collection-v2	plasma_osmolality	aldosterone	
causal-collection-v2	plasma_osmolality	plasma_potassium	
causal-collection-v2	plasma_osmolality	water_intake	
causal-collection-v2	plasma_osteocalcin	peripheral_glucose_uptake	
causal-collection-v2	plasma_oxalate	gfr	
causal-collection-v2	plasma_oxytocin	mammary_milk_production_rate	
causal-collection-v2	plasma_oxytocin	plasma_prostaglandin_e2	
causal-collection-v2	plasma_oxytocin	uterine_contractility	
causal-collection-v2	plasma_paf	platelet_activation	
causal-collection-v2	plasma_phenylalanine	plasma_tyrosine	
causal-collection-v2	plasma_phenylalanine	urinary_mandelic_acid	
causal-collection-v2	plasma_phenylalanine	urinary_phenylacetylglutamine	
causal-collection-v2	plasma_phosphate	calcitriol	
causal-collection-v2	plasma_phosphate	fgf23	
causal-collection-v2	plasma_phosphate	parathyroid_chief_cell_proliferation	
causal-collection-v2	plasma_phosphate	prpp_synthetase_activity	
causal-collection-v2	plasma_phosphate	pth	
causal-collection-v2	plasma_phosphate	urinary_phosphate	
causal-collection-v2	plasma_phytanic_acid	plasma_total_lipids	
causal-collection-v2	plasma_plasmalogen	hdl_cholesterol	
causal-collection-v2	plasma_plasminogen	plasmin_fibrinolysis	
causal-collection-v2	plasma_potassium	aldosterone	
causal-collection-v2	plasma_potassium	heart_rate	
causal-collection-v2	plasma_potassium	myocardial_contractility	
causal-collection-v2	plasma_potassium	plasma_bicarbonate	
causal-collection-v2	plasma_potassium	plasma_insulin	
causal-collection-v2	plasma_potassium	renal_hydrogen_secretion	
causal-collection-v2	plasma_potassium	renal_potassium_excretion	
causal-collection-v2	plasma_potassium	total_peripheral_resistance	
causal-collection-v2	plasma_potassium	urinary_potassium	
causal-collection-v2	plasma_potassium	zona_glomerulosa_cell_aldosterone_secretion	
causal-collection-v2	plasma_prealbumin	plasma_retinol_binding_protein	
causal-collection-v2	plasma_prekallikrein	plasma_bradykinin	
causal-collection-v2	plasma_progranulin	tnf_alpha	
causal-collection-v2	plasma_prolactin	gnrh	
causal-collection-v2	plasma_prolactin	mammary_milk_production_rate	
causal-collection-v2	plasma_propylene_glycol	plasma_lactate	
causal-collection-v2	plasma_prostaglandin_e2	core_temperature	
causal-collection-v2	plasma_prostaglandin_e2	ductus_arteriosus_patency	
causal-collection-v2	plasma_prostaglandin_e2	gfr	
causal-collection-v2	plasma_prostaglandin_e2	nociceptive_afferent_activity	
causal-collection-v2	plasma_prostaglandin_e2	urinary_pge2_metabolite	
causal-collection-v2	plasma_pyruvate	urinary_organic_acids	
causal-collection-v2	plasma_pyy	food_intake	
causal-collection-v2	plasma_pyy	gastric_acid_secretion	
causal-collection-v2	plasma_pyy	gastric_emptying_rate	
causal-collection-v2	plasma_resistin	peripheral_glucose_uptake	
causal-collection-v2	plasma_riboflavin	glutathione_reductase_activity	
causal-collection-v2	plasma_sah	hepatic_albumin_synthesis	
causal-collection-v2	plasma_secretin	pancreatic_exocrine_secretion	
causal-collection-v2	plasma_secretin	plasma_bile_acids	
causal-collection-v2	plasma_selenium	erythrocyte_glutathione_peroxidase_activity	
causal-collection-v2	plasma_selenium	free_t3	
causal-collection-v2	plasma_serine	hepatic_gluconeogenesis	
causal-collection-v2	plasma_serine	plasma_glycine	
causal-collection-v2	plasma_serotonin	pulmonary_vascular_resistance	
causal-collection-v2	plasma_serotonin	urinary_5hiaa	
causal-collection-v2	plasma_sodium_concentration	aldosterone	
causal-collection-v2	plasma_sodium_concentration	plasma_osmolality	
causal-collection-v2	plasma_sodium_concentration	urinary_sodium	
causal-collection-v2	plasma_sorbitol	plasma_myo_inositol	
causal-collection-v2	plasma_specific_antibody	blood_viral_load	
causal-collection-v2	plasma_t4	brain_t4_concentration	
causal-collection-v2	plasma_t4	free_t4	
causal-collection-v2	plasma_t4	peripheral_glucose_uptake	
causal-collection-v2	plasma_tenascin_c	tnf_alpha	
causal-collection-v2	plasma_thallium	gfr	
causal-collection-v2	plasma_threonine	hepatic_gluconeogenesis	
causal-collection-v2	plasma_thrombopoietin	blood_platelet_count	
causal-collection-v2	plasma_thrombopoietin	platelet_count	
causal-collection-v2	plasma_thromboxane_b2	platelet_activation	
causal-collection-v2	plasma_thromboxane_b2	pulmonary_vascular_resistance	
causal-collection-v2	plasma_total_cholesterol	testosterone	
causal-collection-v2	plasma_transcobalamin_1	plasma_vitamin_b12	
causal-collection-v2	plasma_transcobalamin_2	cellular_cobalamin_uptake	
causal-collection-v2	plasma_trypsinogen	pancreatic_exocrine_secretion	
causal-collection-v2	plasma_tryptophan	plasma_serotonin	
causal-collection-v2	plasma_tryptophan	urinary_indican	
causal-collection-v2	plasma_tyrosine	plasma_dopa	
causal-collection-v2	plasma_tyrosine	urinary_n_acetyltyrosine	
causal-collection-v2	plasma_uracil	plasma_deoxyuridine	
causal-collection-v2	plasma_uracil	plasma_uridine	
causal-collection-v2	plasma_urate	gfr	
causal-collection-v2	plasma_urate	plasma_allantoin	
causal-collection-v2	plasma_urate	urinary_urate	
causal-collection-v2	plasma_valine	urinary_3_hydroxyisobutyrate	
causal-collection-v2	plasma_vasoactive_intestinal_peptide	gi_tract_secretion	
causal-collection-v2	plasma_vitamin_b12	plasma_adenosylcobalamin	
causal-collection-v2	plasma_vitamin_b12	plasma_methylcobalamin	
causal-collection-v2	plasma_vitamin_k	plasma_pivka_ii	
causal-collection-v2	plasma_vitamin_k	thrombin	
causal-collection-v2	plasma_vitamin_k	vkgc_activity	
causal-collection-v2	plasma_zinc	urinary_zinc	
causal-collection-v2	plasmin_fibrinolysis	fibrin_clot	
causal-collection-v2	plasmin_fibrinolysis	plasma_bradykinin	
causal-collection-v2	platelet_activation	thrombin	
causal-collection-v2	platelet_count	plasma_thrombopoietin	
causal-collection-v2	platelet_count	platelet_activation	
causal-collection-v2	pnmt_activity	csf_epinephrine	
causal-collection-v2	pnmt_activity	epinephrine	
causal-collection-v2	pnpo_activity	csf_pyridoxal_phosphate	
causal-collection-v2	porphobilinogen_deaminase_activity	nociceptive_afferent_activity	
causal-collection-v2	porphobilinogen_deaminase_activity	urinary_ala	
causal-collection-v2	porphobilinogen_deaminase_activity	urinary_porphobilinogen	
causal-collection-v2	ppara_activity	hepatic_fa_beta_oxidation_rate	
causal-collection-v2	ppara_activity	hepatic_ketogenesis	
causal-collection-v2	ppt1_activity	lysosomal_ceroid_lipofuscin_load	
causal-collection-v2	ppt1_activity	mitochondrial_complex_iv_activity	
